datetime,holiday,workingday,temp,humidity,windspeed,rentals,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,weather_1,weather_2,weather_3,weather_4,season_1,season_2,season_3,season_4
2011-06-05 22:00:00,0,0,0.6326530612244897,0.78,0.483898854549384,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2011-06-05 23:00:00,0,0,0.6122448979591837,0.78,0.2902528636265399,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2011-06-06 00:00:00,0,1,0.6122448979591837,0.78,0.2902528636265399,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 01:00:00,0,1,0.5918367346938775,0.83,0.2902528636265399,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 02:00:00,0,1,0.5714285714285715,0.88,0.22584828182407607,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 03:00:00,0,1,0.5714285714285715,0.88,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 04:00:00,0,1,0.5510204081632654,0.94,0.22584828182407607,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 05:00:00,0,1,0.5510204081632654,0.88,0.19364599092284415,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 06:00:00,0,1,0.5714285714285715,0.88,0.0,112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 07:00:00,0,1,0.6122448979591837,0.78,0.22584828182407607,299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 08:00:00,0,1,0.6326530612244897,0.73,0.19364599092284415,438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 09:00:00,0,1,0.6938775510204082,0.58,0.35487356818673005,188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 10:00:00,0,1,0.7142857142857143,0.51,0.483898854549384,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 11:00:00,0,1,0.7346938775510204,0.42,0.2902528636265399,111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 12:00:00,0,1,0.7551020408163265,0.37,0.35487356818673005,153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 13:00:00,0,1,0.7755102040816326,0.35,0.0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 14:00:00,0,1,0.7755102040816326,0.31,0.2902528636265399,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 15:00:00,0,1,0.7959183673469387,0.29,0.4192781499891938,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 16:00:00,0,1,0.7551020408163265,0.33,0.2902528636265399,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 17:00:00,0,1,0.7755102040816326,0.33,0.6129241409120381,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 18:00:00,0,1,0.7551020408163265,0.31,0.2902528636265399,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 19:00:00,0,1,0.7142857142857143,0.54,0.4192781499891938,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 20:00:00,0,1,0.673469387755102,0.61,0.2902528636265399,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2011-06-06 21:00:00,0,1,0.6530612244897959,0.57,0.19364599092284415,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2011-06-06 22:00:00,0,1,0.6530612244897959,0.61,0.19364599092284415,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2011-06-06 23:00:00,0,1,0.6326530612244897,0.69,0.19364599092284415,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2011-06-07 00:00:00,0,1,0.6326530612244897,0.65,0.19364599092284415,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 01:00:00,0,1,0.6122448979591837,0.69,0.2902528636265399,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 02:00:00,0,1,0.5918367346938775,0.73,0.19364599092284415,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 03:00:00,0,1,0.5918367346938775,0.73,0.19364599092284415,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 04:00:00,0,1,0.5714285714285715,0.83,0.2902528636265399,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 05:00:00,0,1,0.5714285714285715,0.88,0.35487356818673005,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 06:00:00,0,1,0.5918367346938775,0.78,0.2902528636265399,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 07:00:00,0,1,0.6326530612244897,0.69,0.4192781499891938,334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-07 08:00:00,0,1,0.673469387755102,0.61,0.2902528636265399,477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-07 09:00:00,0,1,0.7142857142857143,0.58,0.483898854549384,217,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-07 10:00:00,0,1,0.7551020408163265,0.48,0.4192781499891938,123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-07 11:00:00,0,1,0.7551020408163265,0.52,0.5483034363518479,151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-07 12:00:00,0,1,0.7959183673469387,0.46,0.6129241409120381,183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-07 13:00:00,0,1,0.7959183673469387,0.43,0.5483034363518479,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-07 14:00:00,0,1,0.7959183673469387,0.43,0.6129241409120381,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-07 15:00:00,0,1,0.8163265306122448,0.41,0.7097471363734601,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-07 16:00:00,0,1,0.7959183673469387,0.38,0.483898854549384,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 17:00:00,0,1,0.7959183673469387,0.43,0.5483034363518479,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 18:00:00,0,1,0.7755102040816326,0.46,0.6129241409120381,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 19:00:00,0,1,0.7551020408163265,0.48,0.5483034363518479,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 20:00:00,0,1,0.7346938775510204,0.56,0.2902528636265399,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2011-06-07 21:00:00,0,1,0.7142857142857143,0.7,0.2902528636265399,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2011-06-07 22:00:00,0,1,0.6938775510204082,0.65,0.2902528636265399,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2011-06-07 23:00:00,0,1,0.673469387755102,0.79,0.22584828182407607,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2011-06-08 00:00:00,0,1,0.6530612244897959,0.89,0.2902528636265399,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 01:00:00,0,1,0.6530612244897959,0.78,0.0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 02:00:00,0,1,0.6326530612244897,0.89,0.19364599092284415,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 03:00:00,0,1,0.6326530612244897,0.89,0.19364599092284415,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 04:00:00,0,1,0.6122448979591837,0.83,0.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 05:00:00,0,1,0.6122448979591837,0.88,0.0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 06:00:00,0,1,0.6326530612244897,0.89,0.2902528636265399,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 07:00:00,0,1,0.6530612244897959,0.74,0.22584828182407607,353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 08:00:00,0,1,0.7551020408163265,0.58,0.35487356818673005,481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 09:00:00,0,1,0.7551020408163265,0.58,0.35487356818673005,202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 10:00:00,0,1,0.8163265306122448,0.43,0.483898854549384,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 11:00:00,0,1,0.836734693877551,0.41,0.4192781499891938,134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 12:00:00,0,1,0.8775510204081632,0.42,0.2902528636265399,149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 13:00:00,0,1,0.8979591836734694,0.42,0.0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 14:00:00,0,1,0.9183673469387755,0.4,0.5483034363518479,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 15:00:00,0,1,0.9183673469387755,0.4,0.35487356818673005,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 16:00:00,0,1,0.9183673469387755,0.4,0.483898854549384,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 17:00:00,0,1,0.9183673469387755,0.35,0.483898854549384,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 18:00:00,0,1,0.8979591836734694,0.37,0.483898854549384,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 19:00:00,0,1,0.8163265306122448,0.59,0.2902528636265399,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 20:00:00,0,1,0.7959183673469387,0.63,0.2902528636265399,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2011-06-08 21:00:00,0,1,0.7959183673469387,0.66,0.2902528636265399,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2011-06-08 22:00:00,0,1,0.7551020408163265,0.75,0.35487356818673005,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2011-06-08 23:00:00,0,1,0.7551020408163265,0.75,0.4192781499891938,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2011-06-09 00:00:00,0,1,0.7346938775510204,0.79,0.2902528636265399,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-09 01:00:00,0,1,0.7346938775510204,0.79,0.22584828182407607,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 02:00:00,0,1,0.7142857142857143,0.84,0.35487356818673005,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-09 03:00:00,0,1,0.7142857142857143,0.84,0.22584828182407607,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-09 04:00:00,0,1,0.7142857142857143,0.79,0.19364599092284415,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-09 05:00:00,0,1,0.6938775510204082,0.84,0.0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-09 06:00:00,0,1,0.7142857142857143,0.84,0.19364599092284415,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-09 07:00:00,0,1,0.7142857142857143,0.79,0.2902528636265399,314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-09 08:00:00,0,1,0.7551020408163265,0.7,0.22584828182407607,432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-09 09:00:00,0,1,0.836734693877551,0.49,0.0,168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 10:00:00,0,1,0.8571428571428571,0.5,0.6129241409120381,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 11:00:00,0,1,0.8979591836734694,0.42,0.483898854549384,118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 12:00:00,0,1,0.9183673469387755,0.35,0.4192781499891938,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 13:00:00,0,1,0.8979591836734694,0.37,0.19364599092284415,136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 14:00:00,0,1,0.9183673469387755,0.4,0.4192781499891938,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 15:00:00,0,1,0.9387755102040816,0.31,0.35487356818673005,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 16:00:00,0,1,0.9183673469387755,0.33,0.2902528636265399,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 17:00:00,0,1,0.8979591836734694,0.37,0.5483034363518479,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 18:00:00,0,1,0.8775510204081632,0.39,0.6129241409120381,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-09 19:00:00,0,1,0.836734693877551,0.39,0.7097471363734601,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2011-06-09 20:00:00,0,1,0.7959183673469387,0.43,0.4192781499891938,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2011-06-09 21:00:00,0,1,0.7551020408163265,0.52,0.0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2011-06-09 22:00:00,0,1,0.7346938775510204,0.58,0.35487356818673005,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2011-06-09 23:00:00,0,1,0.7346938775510204,0.57,0.35487356818673005,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2011-06-10 00:00:00,0,1,0.6938775510204082,0.65,0.483898854549384,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011-06-10 01:00:00,0,1,0.6938775510204082,0.65,0.483898854549384,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011-06-10 02:00:00,0,1,0.673469387755102,0.69,0.35487356818673005,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 03:00:00,0,1,0.673469387755102,0.69,0.35487356818673005,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 04:00:00,0,1,0.6530612244897959,0.78,0.35487356818673005,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 05:00:00,0,1,0.6530612244897959,0.78,0.35487356818673005,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 06:00:00,0,1,0.6530612244897959,0.78,0.19364599092284415,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 07:00:00,0,1,0.7142857142857143,0.66,0.22584828182407607,267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 08:00:00,0,1,0.7346938775510204,0.58,0.2902528636265399,452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 09:00:00,0,1,0.7551020408163265,0.55,0.0,213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 10:00:00,0,1,0.7755102040816326,0.52,0.0,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 11:00:00,0,1,0.8163265306122448,0.46,0.0,153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 12:00:00,0,1,0.836734693877551,0.44,0.2902528636265399,207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 13:00:00,0,1,0.836734693877551,0.44,0.22584828182407607,189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 14:00:00,0,1,0.8571428571428571,0.39,0.0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 15:00:00,0,1,0.836734693877551,0.44,0.22584828182407607,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 16:00:00,0,1,0.8163265306122448,0.56,0.6451264318132699,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 17:00:00,0,1,0.8163265306122448,0.52,0.483898854549384,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 18:00:00,0,1,0.7959183673469387,0.59,0.483898854549384,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 19:00:00,0,1,0.7755102040816326,0.59,0.4192781499891938,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 20:00:00,0,1,0.7551020408163265,0.62,0.22584828182407607,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2011-06-10 21:00:00,0,1,0.7551020408163265,0.66,0.2902528636265399,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2011-06-10 22:00:00,0,1,0.7142857142857143,0.74,0.5483034363518479,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2011-06-10 23:00:00,0,1,0.7142857142857143,0.74,0.35487356818673005,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2011-06-11 00:00:00,0,0,0.6938775510204082,0.79,0.2902528636265399,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-11 01:00:00,0,0,0.6938775510204082,0.79,0.19364599092284415,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-11 02:00:00,0,0,0.6938775510204082,0.79,0.22584828182407607,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-11 03:00:00,0,0,0.673469387755102,0.83,0.19364599092284415,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-11 04:00:00,0,0,0.673469387755102,0.79,0.19364599092284415,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-11 05:00:00,0,0,0.673469387755102,0.74,0.2902528636265399,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-11 06:00:00,0,0,0.6938775510204082,0.61,0.2902528636265399,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-11 07:00:00,0,0,0.7142857142857143,0.58,0.4192781499891938,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-11 08:00:00,0,0,0.7346938775510204,0.58,0.4192781499891938,143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-06-11 09:00:00,0,0,0.7346938775510204,0.62,0.2902528636265399,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
